Scenario,timestamp,lat,lon,BASIN,Tropical SST,Local SST,Relative SST
370,2022-11-11 00:00:00,-12.3,111.7,SI,27.737606,28.863594,1.125988
370,2022-11-17 00:00:00,18.0,151.8,WP,27.737606,28.256954,0.51934814
370,2022-11-22 00:00:00,-13.5,185.5,SP,27.737606,28.86167,1.1240635
370,2022-11-25 00:00:00,8.5,163.5,WP,27.737606,29.829748,2.092142
370,2022-11-30 00:00:00,-7.2,79.5,SI,27.737606,28.341396,0.6037903
370,2022-12-02 00:00:00,5.4,138.6,WP,27.756897,29.90534,2.1484432
370,2022-12-05 00:00:00,-8.8,91.3,SI,27.756897,28.309872,0.5529747
370,2022-12-06 00:00:00,-7.7,80.9,SI,27.756897,28.520227,0.76333046
370,2022-12-08 00:00:00,-17.0,50.7,SI,27.756897,27.775627,0.018730164
370,2022-12-11 00:00:00,-5.3,100.8,SI,27.756897,29.209152,1.4522552
370,2022-12-29 00:00:00,-12.6,100.5,SI,27.756897,27.95194,0.19504356
370,2023-01-02 00:00:00,-12.3,86.4,SI,27.756523,28.339083,0.5825596
370,2023-01-17 00:00:00,-8.2,163.5,SP,27.756523,30.36665,2.6101265
370,2023-01-20 00:00:00,-8.7,100.3,SI,27.756523,29.477634,1.7211113
370,2023-01-26 00:00:00,-6.0,66.0,SI,27.756523,29.476812,1.7202892
370,2023-01-28 00:00:00,-8.4,180.5,SP,27.756523,30.30308,2.5465565
370,2023-02-12 00:00:00,-10.2,79.6,SI,27.861021,29.24562,1.3845997
370,2023-02-28 00:00:00,-12.7,145.2,SP,27.861021,30.00275,2.1417294
370,2023-02-28 00:00:00,-11.7,89.5,SI,27.861021,29.117853,1.2568321
370,2023-03-03 00:00:00,-8.0,65.0,SI,28.130037,29.683525,1.5534878
370,2023-03-07 00:00:00,-10.8,84.0,SI,28.130037,29.34299,1.2129536
370,2023-03-08 00:00:00,-12.0,155.0,SP,28.130037,30.143604,2.013567
370,2023-03-18 00:00:00,-10.0,109.4,SI,28.130037,29.892044,1.7620068
370,2023-03-27 00:00:00,-7.6,97.5,SI,28.130037,29.854961,1.7249241
370,2023-04-19 00:00:00,-9.8,99.2,SI,28.389067,29.816494,1.4274273
370,2023-04-24 00:00:00,-7.8,94.7,SI,28.389067,29.93841,1.5493431
370,2023-06-10 00:00:00,20.1,150.8,WP,27.976831,28.13113,0.15429878
370,2023-07-02 00:00:00,28.0,135.1,WP,27.533413,27.897081,0.36366844
370,2023-07-08 00:00:00,14.8,176.3,WP,27.533413,28.562082,1.0286694
370,2023-07-11 00:00:00,15.7,116.6,WP,27.533413,29.83971,2.3062973
370,2023-07-17 00:00:00,21.5,156.0,WP,27.533413,28.4571,0.923687
370,2023-07-19 00:00:00,23.7,142.7,WP,27.533413,28.585766,1.0523529
370,2023-08-04 00:00:00,21.8,127.1,WP,27.295105,29.735184,2.4400787
370,2023-08-13 00:00:00,20.8,123.0,WP,27.295105,29.864279,2.5691738
370,2023-08-29 00:00:00,8.3,145.3,WP,27.295105,30.189163,2.8940582
370,2023-09-12 00:00:00,13.8,133.3,WP,27.344389,29.932796,2.5884075
370,2023-09-15 00:00:00,7.6,151.5,WP,27.344389,30.32414,2.9797516
370,2023-09-22 00:00:00,15.5,168.0,WP,27.344389,29.608265,2.263876
370,2023-09-27 00:00:00,14.6,126.2,WP,27.344389,29.975561,2.6311722
370,2023-10-17 00:00:00,5.3,155.8,WP,27.570505,30.224524,2.6540184
370,2023-11-04 00:00:00,13.1,159.3,WP,27.735645,28.993261,1.257616
370,2023-11-12 00:00:00,6.8,170.6,WP,27.735645,29.958109,2.2224636
370,2023-11-17 00:00:00,14.1,142.5,WP,27.735645,28.999968,1.2643223
370,2023-11-25 00:00:00,12.8,172.3,WP,27.735645,28.818737,1.0830917
370,2023-11-29 00:00:00,14.6,127.3,WP,27.735645,28.84696,1.1113148
370,2023-12-05 00:00:00,-15.4,128.0,SI,27.735104,31.770966,4.035862
370,2023-12-31 00:00:00,16.2,148.2,WP,27.735104,27.78333,0.04822731
370,2024-01-03 00:00:00,-12.0,185.3,SP,27.710491,30.052876,2.3423843
370,2024-01-04 00:00:00,7.6,175.6,WP,27.710491,28.737442,1.0269508
370,2024-01-26 00:00:00,-8.0,75.0,SI,27.710491,29.117983,1.4074917
370,2024-01-30 00:00:00,-14.4,173.6,SP,27.710491,29.528332,1.8178406
370,2024-01-31 00:00:00,-6.5,68.3,SI,27.710491,29.141882,1.4313908
370,2024-02-02 00:00:00,-11.9,66.8,SI,27.842216,29.234842,1.3926258
370,2024-02-07 00:00:00,-14.6,113.8,SI,27.842216,29.587269,1.7450523
370,2024-02-16 00:00:00,-9.7,187.2,SP,27.842216,30.293606,2.4513893
370,2024-02-20 00:00:00,-9.5,82.0,SI,27.842216,29.293528,1.4513111
370,2024-02-26 00:00:00,-15.7,151.7,SP,27.842216,29.600824,1.7586079
370,2024-03-08 00:00:00,-8.4,80.9,SI,28.107716,29.476152,1.3684368
370,2024-03-10 00:00:00,-11.3,212.6,SP,28.107716,29.843977,1.7362614
370,2024-03-20 00:00:00,-9.2,81.8,SI,28.107716,29.43429,1.3265743
370,2024-03-26 00:00:00,-11.2,101.5,SI,28.107716,29.610573,1.5028572
370,2024-03-30 00:00:00,-12.3,117.7,SI,28.107716,29.999903,1.8921871
370,2024-04-08 00:00:00,-9.2,81.8,SI,28.393282,29.43806,1.0447788
370,2024-04-14 00:00:00,-19.2,39.9,SI,28.393282,29.229599,0.83631706
370,2024-04-22 00:00:00,-15.0,65.2,SI,28.393282,28.726332,0.33304977
370,2024-04-30 00:00:00,-6.1,97.2,SI,28.393282,30.103037,1.709755
370,2024-05-25 00:00:00,-13.8,190.8,SP,28.363726,29.349396,0.9856701
370,2024-06-14 00:00:00,7.2,155.9,WP,27.981367,30.05827,2.0769024
370,2024-06-26 00:00:00,14.6,126.2,WP,27.981367,29.916977,1.9356098
370,2024-07-05 00:00:00,26.4,154.4,WP,27.5432,27.846579,0.30337906
370,2024-07-20 00:00:00,19.7,126.6,WP,27.5432,29.740633,2.1974335
370,2024-07-31 00:00:00,12.4,134.0,WP,27.5432,29.87085,2.32765
370,2024-08-24 00:00:00,10.1,154.3,WP,27.32458,30.092209,2.7676296
370,2024-08-30 00:00:00,7.7,153.9,WP,27.32458,30.256329,2.9317493
370,2024-09-01 00:00:00,5.1,163.7,WP,27.368738,30.326168,2.95743
370,2024-09-02 00:00:00,20.0,111.2,WP,27.368738,29.381931,2.0131931
370,2024-09-05 00:00:00,13.2,118.5,WP,27.368738,29.71076,2.342022
370,2024-09-08 00:00:00,11.0,128.3,WP,27.368738,29.90278,2.5340424
370,2024-09-13 00:00:00,11.4,145.1,WP,27.368738,30.013899,2.6451607
370,2024-09-14 00:00:00,11.3,160.3,WP,27.368738,30.103228,2.7344894
370,2024-09-29 00:00:00,5.6,161.0,WP,27.368738,30.359045,2.9903069
370,2024-10-11 00:00:00,9.1,155.3,WP,27.615456,30.207754,2.5922985
370,2024-10-13 00:00:00,5.0,154.3,WP,27.615456,30.220642,2.6051865
370,2024-10-14 00:00:00,8.5,170.8,WP,27.615456,30.254349,2.6388931
370,2024-10-27 00:00:00,5.9,145.3,WP,27.615456,30.273565,2.6581097
370,2024-10-28 00:00:00,10.0,151.6,WP,27.615456,30.137278,2.521822
370,2024-11-13 00:00:00,19.0,130.0,WP,27.778755,27.904512,0.12575722
370,2024-11-22 00:00:00,8.0,132.8,WP,27.778755,29.983597,2.2048416
370,2024-11-25 00:00:00,-16.0,126.6,SI,27.778755,30.213346,2.4345913
370,2024-12-03 00:00:00,-11.9,183.1,SP,27.783554,29.912668,2.1291142
370,2025-01-03 00:00:00,-9.8,99.2,SI,27.770216,29.345896,1.5756798
370,2025-01-20 00:00:00,-9.3,137.4,SI,27.770216,30.356318,2.5861015
370,2025-02-01 00:00:00,-13.6,117.5,SI,27.898151,29.866133,1.9679813
370,2025-02-08 00:00:00,-12.5,41.5,SI,27.898151,29.328444,1.4302921
370,2025-02-10 00:00:00,-8.5,100.4,SI,27.898151,29.588633,1.6904812
370,2025-02-11 00:00:00,-8.5,60.0,SI,27.898151,29.363014,1.4648628
370,2025-02-17 00:00:00,-15.8,161.1,SP,27.898151,29.605982,1.7078304
370,2025-02-25 00:00:00,-9.0,143.5,SP,27.898151,30.363697,2.4655457
370,2025-03-10 00:00:00,-4.0,173.0,SP,28.175936,29.84201,1.6660748
370,2025-03-16 00:00:00,-5.8,72.0,SI,28.175936,29.816067,1.640131
370,2025-04-03 00:00:00,-15.1,127.4,SI,28.440931,30.581755,2.1408234
370,2025-04-18 00:00:00,-8.5,91.1,SI,28.440931,29.66987,1.228939
370,2025-04-24 00:00:00,-12.4,172.9,SP,28.440931,30.011393,1.5704613
370,2025-06-20 00:00:00,17.2,132.4,WP,28.025604,29.67104,1.6454353
370,2025-07-03 00:00:00,11.8,152.7,WP,27.588476,29.67427,2.0857944
370,2025-07-05 00:00:00,9.3,129.9,WP,27.588476,30.210657,2.622181
370,2025-07-18 00:00:00,5.6,161.0,WP,27.588476,30.31568,2.7272034
370,2025-07-28 00:00:00,11.2,171.0,WP,27.588476,29.294287,1.7058105
370,2025-08-09 00:00:00,2.6,158.8,WP,27.357368,30.085281,2.727913
370,2025-08-09 00:00:00,30.4,143.6,WP,27.357368,28.128445,0.7710762
370,2025-08-11 00:00:00,9.6,150.9,WP,27.357368,30.22233,2.8649616
370,2025-08-12 00:00:00,18.7,156.9,WP,27.357368,29.561682,2.2043133
370,2025-08-16 00:00:00,5.5,162.4,WP,27.357368,30.439783,3.0824146
370,2025-08-21 00:00:00,15.4,138.1,WP,27.357368,29.984676,2.627308
370,2025-08-23 00:00:00,18.7,126.7,WP,27.357368,30.038345,2.6809769
370,2025-09-01 00:00:00,4.6,151.9,WP,27.380085,30.39064,3.0105553
370,2025-09-04 00:00:00,18.7,107.2,WP,27.380085,29.585205,2.20512
370,2025-09-10 00:00:00,25.0,160.2,WP,27.380085,28.381062,1.0009766
370,2025-09-12 00:00:00,15.0,117.8,WP,27.380085,29.62176,2.2416744
370,2025-09-23 00:00:00,3.8,178.6,WP,27.380085,29.49534,2.1152554
370,2025-10-14 00:00:00,8.7,144.6,WP,27.618313,30.077213,2.4589005
370,2025-10-24 00:00:00,15.8,131.5,WP,27.618313,29.589426,1.9711132
370,2025-10-26 00:00:00,13.2,120.9,WP,27.618313,29.55468,1.936367
370,2025-10-29 00:00:00,18.0,151.8,WP,27.618313,29.329687,1.7113743
370,2025-11-20 00:00:00,5.6,193.7,WP,27.788555,29.280783,1.4922276
370,2025-12-13 00:00:00,3.1,173.7,WP,27.802954,29.310925,1.5079708
370,2026-01-16 00:00:00,-14.8,121.4,SI,27.775892,30.454914,2.6790218
370,2026-01-17 00:00:00,-12.8,140.0,SI,27.775892,30.642136,2.8662434
370,2026-01-27 00:00:00,-17.4,149.0,SP,27.775892,29.159344,1.3834515
370,2026-02-19 00:00:00,-11.3,165.0,SP,27.901924,30.208082,2.306158
370,2026-03-10 00:00:00,-12.1,162.6,SP,28.182522,30.189783,2.0072613
370,2026-03-19 00:00:00,-10.7,66.9,SI,28.182522,29.591446,1.4089241
370,2026-03-19 00:00:00,-6.0,49.6,SI,28.182522,30.054861,1.8723392
370,2026-04-03 00:00:00,-10.0,118.0,SI,28.452238,30.028503,1.5762653
370,2026-04-23 00:00:00,-14.4,100.5,SI,28.452238,28.67712,0.22488213
370,2026-06-04 00:00:00,-11.8,171.5,SP,28.080524,28.984512,0.9039879
370,2026-06-18 00:00:00,12.9,126.6,WP,28.080524,30.200617,2.1200924
370,2026-06-20 00:00:00,-5.3,188.7,SP,28.080524,30.097073,2.0165482
370,2026-07-01 00:00:00,19.0,123.1,WP,27.63515,30.000456,2.365305
370,2026-07-18 00:00:00,13.8,114.5,WP,27.63515,29.40597,1.7708187
370,2026-07-20 00:00:00,18.7,116.8,WP,27.63515,29.757547,2.1223965
370,2026-08-03 00:00:00,12.9,146.2,WP,27.403461,29.953144,2.5496826
370,2026-08-12 00:00:00,13.8,114.5,WP,27.403461,29.217646,1.8141842
370,2026-08-16 00:00:00,9.5,172.0,WP,27.403461,30.049448,2.6459866
370,2026-09-04 00:00:00,14.2,141.7,WP,27.451149,29.862772,2.411623
370,2026-09-09 00:00:00,15.5,111.0,WP,27.451149,29.343716,1.8925667
370,2026-09-15 00:00:00,15.1,154.8,WP,27.451149,29.853996,2.4028473
370,2026-09-22 00:00:00,5.2,155.5,WP,27.451149,30.30286,2.8517113
370,2026-10-09 00:00:00,11.1,133.5,WP,27.707764,29.98557,2.2778072
370,2026-10-25 00:00:00,15.8,119.4,WP,27.707764,29.393444,1.6856804
370,2026-12-05 00:00:00,-10.0,171.7,SP,27.911304,30.116278,2.2049732
370,2026-12-10 00:00:00,-17.2,184.4,SP,27.911304,28.01704,0.10573578
370,2026-12-14 00:00:00,-10.1,66.6,SI,27.911304,28.771246,0.8599415
370,2026-12-15 00:00:00,-5.0,95.0,SI,27.911304,29.12189,1.2105846
370,2026-12-21 00:00:00,7.1,136.9,WP,27.911304,29.580133,1.668829
370,2026-12-28 00:00:00,-12.0,118.5,SI,27.911304,30.792627,2.8813229
370,2026-12-30 00:00:00,-11.6,114.7,SI,27.911304,30.384338,2.473034
370,2027-01-01 00:00:00,-20.1,41.8,SI,27.89521,30.046392,2.1511822
370,2027-01-01 00:00:00,-7.8,129.2,SI,27.89521,30.132599,2.2373886
370,2027-01-07 00:00:00,-12.9,158.0,SP,27.89521,29.958261,2.0630512
370,2027-01-07 00:00:00,-13.7,117.8,SI,27.89521,30.130909,2.2356987
370,2027-01-08 00:00:00,-8.5,66.7,SI,27.89521,29.47908,1.5838699
370,2027-01-14 00:00:00,-11.1,58.8,SI,27.89521,29.12623,1.23102
370,2027-01-25 00:00:00,-16.0,40.6,SI,27.89521,29.58817,1.6929588
370,2027-01-25 00:00:00,-10.1,94.2,SI,27.89521,29.20115,1.3059406
370,2027-01-29 00:00:00,-8.8,155.6,SP,27.89521,30.324764,2.429554
370,2027-02-02 00:00:00,-13.5,186.8,SP,28.014463,30.115412,2.1009483
370,2027-02-04 00:00:00,-18.7,179.1,SP,28.014463,29.039083,1.02462
370,2027-02-15 00:00:00,-11.2,118.5,SI,28.014463,29.957544,1.9430809
370,2027-02-27 00:00:00,-15.8,171.4,SP,28.014463,29.719362,1.7048988
370,2027-02-28 00:00:00,-4.8,84.3,SI,28.014463,29.742205,1.7277412
370,2027-03-08 00:00:00,-14.9,149.7,SP,28.28924,29.626478,1.3372383
370,2027-03-21 00:00:00,-16.0,171.9,SP,28.28924,29.812057,1.5228176
370,2027-03-27 00:00:00,-11.0,195.0,SP,28.28924,30.423288,2.1340485
370,2027-03-30 00:00:00,-14.4,146.4,SP,28.28924,29.643433,1.3541927
370,2027-04-06 00:00:00,-13.2,163.3,SP,28.55005,29.865707,1.3156567
370,2027-04-17 00:00:00,-8.4,99.5,SI,28.55005,30.05393,1.5038795
370,2027-07-05 00:00:00,15.1,145.3,WP,27.682962,29.674728,1.991766
370,2027-07-12 00:00:00,15.4,112.2,WP,27.682962,29.47883,1.7958679
370,2027-07-27 00:00:00,19.6,136.9,WP,27.682962,29.769205,2.0862427
370,2027-07-28 00:00:00,20.2,166.3,WP,27.682962,28.414936,0.73197365
370,2027-07-29 00:00:00,8.7,144.6,WP,27.682962,30.229916,2.5469532
370,2027-08-01 00:00:00,7.9,168.6,WP,27.435171,30.324137,2.8889656
370,2027-08-18 00:00:00,18.7,146.1,WP,27.435171,29.704294,2.269123
370,2027-08-25 00:00:00,6.1,150.4,WP,27.435171,30.423786,2.988615
370,2027-08-28 00:00:00,21.8,127.1,WP,27.435171,29.892841,2.4576702
370,2027-08-29 00:00:00,21.1,152.5,WP,27.435171,29.30168,1.8665085
370,2027-08-30 00:00:00,6.2,152.8,WP,27.435171,30.446259,3.0110874
370,2027-09-25 00:00:00,10.1,156.1,WP,27.47247,30.293707,2.8212376
370,2027-09-30 00:00:00,8.7,137.4,WP,27.47247,30.147964,2.6754951
370,2027-10-02 00:00:00,12.2,122.8,WP,27.689816,29.742208,2.052393
370,2027-10-02 00:00:00,9.3,131.8,WP,27.689816,29.985151,2.2953358
370,2027-10-03 00:00:00,15.7,164.1,WP,27.689816,29.32812,1.6383038
370,2027-10-05 00:00:00,17.3,119.2,WP,27.689816,29.198898,1.5090828
370,2027-10-07 00:00:00,8.2,140.7,WP,27.689816,30.147747,2.4579315
370,2027-10-14 00:00:00,7.8,146.7,WP,27.689816,30.212017,2.5222015
370,2027-11-02 00:00:00,7.8,137.9,WP,27.869576,29.995213,2.125637
370,2027-11-07 00:00:00,8.9,130.1,WP,27.869576,29.855907,1.9863319
370,2027-11-19 00:00:00,16.2,118.5,WP,27.869576,28.233952,0.36437607
370,2027-12-10 00:00:00,-6.7,78.0,SI,27.890272,29.016409,1.1261368
370,2027-12-11 00:00:00,-15.5,188.3,SP,27.890272,28.826828,0.93655586
370,2027-12-16 00:00:00,-5.9,84.2,SI,27.890272,28.911701,1.0214291
370,2027-12-26 00:00:00,-9.2,95.7,SI,27.890272,28.650524,0.760252
370,2028-01-05 00:00:00,-19.4,37.6,SI,27.87654,29.476433,1.5998936
370,2028-01-11 00:00:00,-15.9,137.0,SI,27.87654,31.206701,3.330162
370,2028-02-04 00:00:00,-16.4,79.4,SI,27.971338,28.092234,0.120895386
370,2028-02-07 00:00:00,-19.0,147.0,SP,27.971338,29.14919,1.1778526
370,2028-02-08 00:00:00,-15.7,117.6,SI,27.971338,30.057224,2.085886
370,2028-02-14 00:00:00,-19.3,199.3,SP,27.971338,28.966633,0.9952946
370,2028-02-21 00:00:00,-16.7,125.2,SI,27.971338,31.513306,3.5419674
370,2028-02-21 00:00:00,-9.3,64.6,SI,27.971338,29.418848,1.4475098
370,2028-02-23 00:00:00,-10.3,58.8,SI,27.971338,29.345757,1.3744183
370,2028-02-23 00:00:00,-9.4,80.2,SI,27.971338,29.20904,1.2377014
370,2028-02-24 00:00:00,5.8,162.4,WP,27.971338,28.988321,1.016983
370,2028-02-25 00:00:00,-11.6,114.7,SI,27.971338,29.790583,1.8192444
370,2028-03-04 00:00:00,-16.2,178.4,SP,28.248394,29.635569,1.3871746
370,2028-03-17 00:00:00,-7.3,73.2,SI,28.248394,29.740885,1.4924908
370,2028-03-27 00:00:00,-10.2,61.9,SI,28.248394,29.704706,1.4563122
370,2028-04-17 00:00:00,-13.1,127.4,SI,28.521381,30.553955,2.0325737
370,2028-04-17 00:00:00,-14.1,70.7,SI,28.521381,28.790842,0.26946068
370,2028-04-26 00:00:00,-12.6,145.1,SP,28.521381,29.341248,0.8198662
370,2028-05-10 00:00:00,16.8,117.5,WP,28.483465,29.848019,1.3645535
370,2028-06-16 00:00:00,13.0,155.7,WP,28.101295,28.915926,0.8146305
370,2028-06-24 00:00:00,5.0,154.3,WP,28.101295,30.24978,2.1484852
370,2028-07-01 00:00:00,10.6,143.9,WP,27.650963,29.9829,2.3319378
370,2028-07-03 00:00:00,6.7,140.9,WP,27.650963,30.382952,2.731989
370,2028-07-19 00:00:00,6.1,159.0,WP,27.650963,30.259558,2.608595
370,2028-07-27 00:00:00,9.1,154.0,WP,27.650963,29.953156,2.3021927
370,2028-08-03 00:00:00,19.7,126.5,WP,27.41326,29.934011,2.520752
370,2028-08-05 00:00:00,22.4,134.3,WP,27.41326,29.62293,2.209671
370,2028-08-11 00:00:00,8.6,151.5,WP,27.41326,30.185658,2.772398
370,2028-08-12 00:00:00,15.0,130.0,WP,27.41326,29.878246,2.4649868
370,2028-08-29 00:00:00,11.5,116.2,WP,27.41326,29.506176,2.0929165
370,2028-09-01 00:00:00,15.3,123.3,WP,27.4626,29.866455,2.4038544
370,2028-09-01 00:00:00,22.4,173.4,WP,27.4626,28.553106,1.0905056
370,2028-09-08 00:00:00,17.2,153.4,WP,27.4626,29.732922,2.270321
370,2028-09-10 00:00:00,15.2,137.4,WP,27.4626,29.993587,2.5309868
370,2028-10-05 00:00:00,10.5,129.0,WP,27.686083,29.870996,2.1849136
370,2028-10-09 00:00:00,7.5,175.5,WP,27.686083,30.371246,2.6851635
370,2028-10-10 00:00:00,15.0,118.0,WP,27.686083,29.477434,1.7913513
370,2028-10-10 00:00:00,20.1,138.0,WP,27.686083,29.151108,1.465025
370,2028-10-29 00:00:00,14.7,126.3,WP,27.686083,29.610348,1.9242649
370,2028-11-09 00:00:00,17.9,158.3,WP,27.864058,28.361715,0.49765778
370,2028-11-27 00:00:00,-5.7,75.9,SI,27.864058,28.872915,1.0088577
370,2028-12-06 00:00:00,-9.0,181.7,SP,27.867018,30.3702,2.5031815
370,2028-12-16 00:00:00,-20.0,38.0,SI,27.867018,28.806284,0.9392662
370,2028-12-21 00:00:00,-7.3,73.2,SI,27.867018,29.04128,1.174263
370,2028-12-27 00:00:00,-11.4,93.5,SI,27.867018,28.045195,0.17817688
370,2029-01-02 00:00:00,-14.6,170.4,SP,27.859352,29.59784,1.7384872
370,2029-01-08 00:00:00,-6.7,94.8,SI,27.859352,29.46205,1.6026974
370,2029-01-14 00:00:00,-13.3,119.5,SI,27.859352,30.419071,2.559719
370,2029-01-16 00:00:00,-10.0,203.2,SP,27.859352,30.047358,2.1880054
370,2029-01-26 00:00:00,-8.6,77.1,SI,27.859352,29.21936,1.3600082
370,2029-02-07 00:00:00,-14.1,128.6,SI,27.98222,30.917803,2.935583
370,2029-02-13 00:00:00,-11.3,186.2,SP,27.98222,30.402243,2.420023
370,2029-02-15 00:00:00,-16.2,127.9,SI,27.98222,32.532566,4.5503464
370,2029-02-18 00:00:00,-19.2,50.9,SI,27.98222,28.852612,0.87039185
370,2029-02-23 00:00:00,-12.0,196.1,SP,27.98222,30.316013,2.3337936
370,2029-02-26 00:00:00,-23.6,32.3,SI,27.98222,28.357529,0.375309
370,2029-03-09 00:00:00,-14.9,55.9,SI,28.240526,29.403494,1.1629677
370,2029-03-15 00:00:00,-14.9,44.1,SI,28.240526,30.209295,1.9687691
370,2029-03-22 00:00:00,-14.0,54.4,SI,28.240526,29.493387,1.252861
370,2029-04-09 00:00:00,-14.9,185.2,SP,28.498102,29.693207,1.1951046
370,2029-04-09 00:00:00,-3.7,95.1,SI,28.498102,30.44288,1.9447784
370,2029-04-12 00:00:00,-14.7,116.5,SI,28.498102,30.252201,1.7540989
370,2029-04-22 00:00:00,-16.2,57.6,SI,28.498102,28.782629,0.28452682
370,2029-04-25 00:00:00,-8.9,187.4,SP,28.498102,30.566578,2.0684757
370,2029-04-26 00:00:00,-10.0,64.4,SI,28.498102,29.8207,1.3225975
370,2029-05-19 00:00:00,5.7,156.3,WP,28.462566,29.81192,1.3493538
370,2029-05-30 00:00:00,6.2,155.5,WP,28.462566,29.800259,1.3376923
370,2029-05-31 00:00:00,12.9,126.6,WP,28.462566,29.323202,0.86063576
370,2029-06-27 00:00:00,-4.4,95.5,SI,28.075996,30.180546,2.1045494
370,2029-07-10 00:00:00,20.2,148.4,WP,27.630833,29.432058,1.8012257
370,2029-07-12 00:00:00,13.0,124.4,WP,27.630833,30.204504,2.5736713
370,2029-07-14 00:00:00,15.0,130.0,WP,27.630833,30.06613,2.435297
370,2029-07-19 00:00:00,19.6,129.4,WP,27.630833,29.908493,2.2776604
370,2029-07-20 00:00:00,13.2,159.3,WP,27.630833,29.399765,1.7689323
370,2029-07-23 00:00:00,20.1,126.1,WP,27.630833,29.955225,2.3243923
370,2029-07-24 00:00:00,15.7,116.6,WP,27.630833,30.050003,2.4191704
370,2029-08-02 00:00:00,11.6,124.0,WP,27.390923,30.100266,2.709343
370,2029-08-13 00:00:00,16.4,155.7,WP,27.390923,29.613703,2.2227802
370,2029-08-13 00:00:00,12.3,128.8,WP,27.390923,30.04409,2.6531677
370,2029-08-17 00:00:00,11.0,177.0,WP,27.390923,29.719234,2.328312
370,2029-08-23 00:00:00,2.7,171.4,WP,27.390923,29.647757,2.256834
370,2029-08-26 00:00:00,19.8,130.9,WP,27.390923,30.047667,2.656744
370,2029-09-01 00:00:00,13.4,131.4,WP,27.443727,30.019358,2.5756302
370,2029-09-02 00:00:00,14.3,134.7,WP,27.443727,30.040064,2.5963364
370,2029-09-03 00:00:00,15.0,135.1,WP,27.443727,30.05285,2.6091232
370,2029-09-05 00:00:00,6.6,161.6,WP,27.443727,30.553017,3.1092892
370,2029-09-05 00:00:00,7.2,143.6,WP,27.443727,30.487997,3.0442696
370,2029-09-06 00:00:00,20.3,135.3,WP,27.443727,29.949306,2.505579
370,2029-09-08 00:00:00,6.9,139.2,WP,27.443727,30.456354,3.0126266
370,2029-09-15 00:00:00,8.0,164.0,WP,27.443727,30.5574,3.1136723
370,2029-09-17 00:00:00,17.9,158.3,WP,27.443727,29.579102,2.135374
370,2029-10-01 00:00:00,6.4,182.0,WP,27.683702,30.094452,2.4107494
370,2029-10-02 00:00:00,9.6,150.9,WP,27.683702,30.247162,2.5634594
370,2029-10-03 00:00:00,8.8,137.6,WP,27.683702,30.233725,2.5500221
370,2029-10-18 00:00:00,13.1,159.3,WP,27.683702,29.84426,2.1605568
370,2029-10-19 00:00:00,14.6,137.2,WP,27.683702,29.90723,2.223528
370,2029-10-22 00:00:00,3.4,149.1,WP,27.683702,30.171585,2.4878826
370,2029-10-27 00:00:00,20.5,122.1,WP,27.683702,28.565699,0.88199615
370,2029-11-11 00:00:00,-12.5,41.5,SI,27.860088,28.301235,0.44114685
370,2029-11-25 00:00:00,-14.4,173.6,SP,27.860088,28.339334,0.47924614
370,2029-12-19 00:00:00,8.1,135.9,WP,27.864777,29.508535,1.6437588
370,2029-12-26 00:00:00,-9.0,80.0,SI,27.864777,28.801874,0.93709755
370,2029-12-27 00:00:00,-14.7,146.3,SP,27.864777,28.84849,0.98371315
370,2029-12-29 00:00:00,-8.2,132.3,SI,27.864777,30.521662,2.6568851
370,2030-01-01 00:00:00,-9.8,107.7,SI,27.837599,29.668121,1.8305225
370,2030-01-03 00:00:00,-9.0,130.5,SI,27.837599,30.291147,2.4535484
370,2030-01-06 00:00:00,-12.5,72.0,SI,27.837599,28.941177,1.1035786
370,2030-01-23 00:00:00,-4.0,170.0,SP,27.837599,30.100082,2.2624836
370,2030-01-28 00:00:00,-10.6,132.2,SI,27.837599,30.69937,2.8617706
370,2030-02-04 00:00:00,-11.8,171.5,SP,27.94257,30.382395,2.439825
370,2030-02-11 00:00:00,-8.5,100.4,SI,27.94257,29.67193,1.7293606
370,2030-02-15 00:00:00,-10.2,197.1,SP,27.94257,30.269028,2.326458
370,2030-02-18 00:00:00,-16.6,170.7,SP,27.94257,29.79324,1.8506699
370,2030-02-22 00:00:00,-17.4,195.7,SP,27.94257,29.381153,1.4385834
370,2030-02-26 00:00:00,-10.7,66.9,SI,27.94257,29.503353,1.5607834
370,2030-03-02 00:00:00,-13.1,135.2,SI,28.21675,30.734774,2.5180244
370,2030-03-10 00:00:00,-11.0,110.4,SI,28.21675,29.9836,1.7668514
370,2030-03-16 00:00:00,-11.9,169.9,SP,28.21675,30.372122,2.1553726
370,2030-03-21 00:00:00,-16.6,43.1,SI,28.21675,30.17967,1.9629211
370,2030-03-29 00:00:00,-11.3,165.0,SP,28.21675,30.3538,2.1370506
370,2030-04-16 00:00:00,-8.1,72.9,SI,28.47985,29.894775,1.4149246
370,2030-05-11 00:00:00,-8.6,205.7,SP,28.450367,29.978613,1.5282459
370,2030-06-04 00:00:00,9.6,186.8,WP,28.080711,28.926441,0.8457298
370,2030-06-15 00:00:00,5.8,162.1,WP,28.080711,30.104687,2.0239754
370,2030-06-20 00:00:00,13.3,138.4,WP,28.080711,29.656628,1.5759163
370,2030-06-20 00:00:00,10.8,110.5,WP,28.080711,29.95285,1.872139
